post_id,campaign_id,creator_id,post_date,platform,format,views_at_24h,views_at_7d,views_at_30d,views_final,total_payout_earned,flagged_suspicious
PO09386,CA082,CR0008,2025-09-01,youtube,long_form,5288,8521,19660,22187,750,False
PO09387,CA082,CR0902,2025-09-01,youtube,reel,100,100,132,148,0,False
PO09388,CA082,CR0322,2025-09-01,youtube,short,15655,34041,83064,83422,3100,False
PO09389,CA082,CR0592,2025-09-01,youtube,short,931,1685,2927,3572,0,False
PO09390,CA082,CR1140,2025-09-01,youtube,short,3622,11499,20035,22413,750,False
PO09391,CA082,CR0073,2025-09-01,youtube,long_form,8593,33633,53169,59272,3100,False
PO09392,CA082,CR1039,2025-09-01,youtube,short,21268,66161,134406,133521,7700,False
PO09393,CA082,CR0233,2025-09-01,youtube,long_form,1811,4692,11800,12771,750,False
PO09394,CA082,CR1018,2025-09-01,youtube,reel,1870,4078,6701,8173,0,False
PO09395,CA082,CR0141,2025-09-01,youtube,short,1041,5708,9360,9693,0,False
PO09396,CA082,CR0971,2025-09-01,youtube,long_form,11900,25256,52152,51853,3100,False
PO09397,CA082,CR0587,2025-09-01,youtube,long_form,440,924,1653,1689,0,False
PO09398,CA082,CR0402,2025-09-01,youtube,long_form,385,811,1391,1441,0,False
PO09399,CA082,CR1161,2025-09-01,youtube,short,21144,66443,174458,172160,7700,False
PO09400,CA082,CR0888,2025-09-01,youtube,long_form,763,2691,18933,24747,750,True
PO09401,CA082,CR1005,2025-09-01,youtube,long_form,5576,12034,19699,23742,750,False
PO09402,CA082,CR0995,2025-09-01,youtube,long_form,11848,27352,53742,54713,3100,False
PO09403,CA082,CR0752,2025-09-01,youtube,long_form,3177,9788,14894,16718,750,False
PO09404,CA082,CR0560,2025-09-01,youtube,reel,1878,7670,13699,13790,750,False
PO09405,CA082,CR0488,2025-09-01,youtube,carousel,27583,66292,120265,149583,7700,False
PO09406,CA082,CR0087,2025-09-01,youtube,short,2547,8591,11031,12397,750,False
PO09407,CA082,CR0413,2025-09-01,youtube,long_form,3557,17518,28967,30936,750,False
PO09408,CA082,CR0458,2025-09-01,youtube,long_form,4847,16503,39127,40458,750,False
PO09409,CA082,CR0322,2025-09-01,youtube,carousel,2051,9590,48163,56525,3100,True
PO09410,CA082,CR1069,2025-09-01,youtube,short,1255,2553,6719,6964,0,False
PO09411,CA082,CR0388,2025-09-01,youtube,long_form,12564,41279,81576,90431,3100,False
PO09412,CA082,CR1107,2025-09-01,youtube,long_form,3601,10577,15655,16330,750,False
PO09413,CA082,CR0283,2025-09-01,youtube,long_form,3323,10186,15246,14986,750,False
PO09414,CA082,CR0757,2025-09-01,youtube,long_form,3516,7710,16760,18510,750,False
PO09415,CA082,CR1154,2025-09-01,youtube,reel,3500,7628,20003,20052,750,False
PO09416,CA082,CR0288,2025-09-01,youtube,long_form,928,1586,3220,3430,0,False
PO09417,CA082,CR0264,2025-09-01,youtube,long_form,24398,121528,155742,192715,7700,False
PO09418,CA082,CR0883,2025-09-01,youtube,short,5436,16615,25383,27755,750,False
PO09419,CA082,CR0458,2025-09-01,youtube,long_form,1326,7364,11600,11402,750,False
PO09420,CA082,CR0465,2025-09-01,youtube,short,4755,15342,20610,22895,750,False
PO09421,CA082,CR1199,2025-09-01,youtube,short,17285,47059,103811,101839,3100,False
PO09422,CA082,CR0208,2025-09-01,youtube,reel,6911,27570,45003,46530,3100,False
PO09423,CA082,CR0306,2025-09-01,youtube,short,2388,17404,27142,29106,750,False
PO09424,CA083,CR0198,2025-09-04,youtube,long_form,130,355,509,581,0,False
PO09425,CA083,CR0913,2025-09-04,youtube,long_form,208,455,889,1090,0,False
PO09426,CA083,CR0935,2025-09-04,youtube,short,724,1397,2978,2896,0,False
PO09427,CA083,CR0179,2025-09-04,youtube,long_form,617,1074,2548,2941,0,False
PO09428,CA083,CR1079,2025-09-04,youtube,short,611,4407,5858,7025,300,False
PO09429,CA083,CR1177,2025-09-04,youtube,long_form,430,602,1313,1553,0,False
PO09430,CA083,CR0575,2025-09-04,youtube,reel,109329,210978,384334,392730,10450,False
PO09431,CA083,CR0654,2025-09-04,youtube,short,206,500,799,878,0,False
PO09432,CA083,CR0977,2025-09-04,youtube,reel,100,270,486,476,0,False
PO09433,CA083,CR0074,2025-09-04,youtube,short,792,1841,2956,3544,0,False
PO09434,CA083,CR1186,2025-09-04,youtube,long_form,128,675,815,974,0,False
PO09435,CA083,CR0328,2025-09-04,youtube,carousel,862,5094,7660,7979,300,False
PO09436,CA083,CR0551,2025-09-04,youtube,short,100,100,102,114,0,False
PO09437,CA083,CR0617,2025-09-04,youtube,reel,1274,2977,5403,6599,300,False
PO09438,CA083,CR0100,2025-09-04,youtube,short,15437,55922,79923,80801,3000,False
PO09439,CA083,CR0230,2025-09-04,youtube,long_form,136,435,582,692,0,False
PO09440,CA083,CR0756,2025-09-04,youtube,carousel,197,680,1135,1113,0,False
PO09441,CA083,CR0009,2025-09-04,youtube,short,898,2698,5392,5990,0,False
PO09442,CA083,CR0166,2025-09-04,youtube,short,176,437,816,1020,0,False
PO09443,CA083,CR0402,2025-09-04,youtube,short,100,418,1716,2104,0,True
PO09444,CA083,CR0894,2025-09-04,youtube,short,1050,2173,3529,3799,0,False
PO09445,CA083,CR0220,2025-09-04,youtube,short,100,127,330,323,0,False
PO09446,CA083,CR0317,2025-09-04,youtube,long_form,100,207,252,310,0,False
PO09447,CA083,CR0772,2025-09-04,youtube,reel,200,427,672,752,0,False
PO09448,CA083,CR1053,2025-09-04,youtube,short,394,1083,1885,1842,0,False
PO09449,CA083,CR0746,2025-09-04,youtube,short,100,293,539,609,0,False
PO09450,CA083,CR1135,2025-09-04,youtube,long_form,100,244,409,486,0,False
PO09451,CA083,CR0532,2025-09-04,youtube,reel,100,151,310,359,0,False
PO09452,CA083,CR1092,2025-09-04,youtube,short,100,414,677,721,0,False
PO09453,CA083,CR0818,2025-09-04,youtube,short,1141,2313,4332,5367,0,False
PO09454,CA083,CR0111,2025-09-04,youtube,short,333,1011,2167,2189,0,False
PO09455,CA083,CR0885,2025-09-04,youtube,carousel,2215,7478,10498,10803,300,False
PO09456,CA083,CR0250,2025-09-04,youtube,reel,175,929,1533,1580,0,False
PO09457,CA083,CR0241,2025-09-04,youtube,short,1196,1988,3769,4438,0,False
PO09458,CA083,CR0795,2025-09-04,youtube,long_form,579,1369,2381,2418,0,False
PO09459,CA083,CR1178,2025-09-04,youtube,short,2632,7902,10510,12162,300,False
PO09460,CA083,CR0939,2025-09-04,youtube,reel,100,100,178,187,0,False
PO09461,CA083,CR0105,2025-09-04,youtube,carousel,100,100,171,192,0,False
PO09462,CA083,CR0879,2025-09-04,youtube,carousel,100,149,279,282,0,False
PO09463,CA083,CR0921,2025-09-04,youtube,carousel,129,478,782,936,0,False
PO09464,CA083,CR0724,2025-09-04,youtube,short,100,100,110,108,0,False
PO09465,CA083,CR0142,2025-09-04,youtube,short,1574,6698,7822,9697,300,False
PO09466,CA083,CR0183,2025-09-04,youtube,long_form,235,872,1472,1721,0,False
PO09467,CA083,CR0012,2025-09-04,youtube,long_form,105,298,461,555,0,False
PO09468,CA083,CR0759,2025-09-04,youtube,short,137,989,1467,1450,0,False
PO09469,CA083,CR1018,2025-09-04,youtube,short,1650,6134,13278,14388,300,False
PO09470,CA083,CR0209,2025-09-04,youtube,long_form,238,1056,2793,2815,0,False
PO09471,CA083,CR0437,2025-09-04,youtube,short,119,288,577,579,0,False
PO09472,CA083,CR0696,2025-09-04,youtube,short,297,1085,1462,1554,0,False
PO09473,CA083,CR0948,2025-09-04,youtube,short,31499,82300,127830,131013,3000,False
PO09474,CA083,CR0906,2025-09-04,youtube,short,68312,235562,341862,371386,10450,False
PO09475,CA083,CR0598,2025-09-04,youtube,short,7700,21798,38403,41039,1200,False
PO09476,CA083,CR0625,2025-09-04,youtube,long_form,9512,30373,42581,44038,1200,False
PO09477,CA083,CR0517,2025-09-04,youtube,short,100,341,473,537,0,False
PO09478,CA083,CR0056,2025-09-04,youtube,short,100,408,594,699,0,False
PO09479,CA083,CR0577,2025-09-04,youtube,reel,362,1798,2973,3506,0,False
PO09480,CA083,CR0343,2025-09-04,youtube,reel,173,469,1149,1225,0,False
PO09481,CA083,CR0718,2025-09-04,youtube,long_form,100,216,316,310,0,False
PO09482,CA083,CR1000,2025-09-04,youtube,long_form,100,100,186,208,0,False
PO09483,CA084,CR0518,2025-09-07,instagram,long_form,206,826,1154,1332,0,False
PO09484,CA084,CR0374,2025-09-07,instagram,reel,100,147,337,393,0,False
PO09485,CA084,CR0708,2025-09-07,instagram,reel,696,4228,6362,7295,0,False
PO09486,CA084,CR0676,2025-09-07,instagram,reel,1260,2266,4932,4998,0,False
PO09487,CA084,CR0826,2025-09-07,instagram,reel,100,255,1214,1399,0,True
PO09488,CA084,CR0291,2025-09-07,instagram,reel,32509,60108,153877,165957,15150,False
PO09489,CA084,CR0633,2025-09-07,instagram,short,100,181,328,379,0,False
PO09490,CA084,CR0310,2025-09-07,instagram,short,195731,441181,1146231,1257221,53000,False
PO09491,CA084,CR1002,2025-09-07,instagram,reel,202,1281,1668,1964,0,False
PO09492,CA084,CR0005,2025-09-07,instagram,reel,1822,8045,19182,21856,1500,False
PO09493,CA084,CR1068,2025-09-07,instagram,long_form,100,100,128,128,0,False
PO09494,CA084,CR0564,2025-09-07,instagram,reel,381,573,1344,1407,0,False
PO09495,CA084,CR1003,2025-09-07,instagram,reel,100,199,2051,2188,0,True
PO09496,CA084,CR0589,2025-09-07,instagram,reel,162,595,882,1044,0,False
PO09497,CA084,CR0638,2025-09-07,instagram,reel,100,254,380,380,0,False
PO09498,CA084,CR1153,2025-09-07,instagram,reel,408,830,1258,1531,0,False
PO09499,CA084,CR0535,2025-09-07,instagram,reel,737,1880,4945,5210,0,False
PO09500,CA084,CR0176,2025-09-07,instagram,short,444,782,1556,1942,0,False
PO09501,CA084,CR0414,2025-09-07,instagram,carousel,290,1224,1601,1782,0,False
PO09502,CA084,CR1149,2025-09-07,instagram,short,100,217,417,428,0,False
PO09503,CA084,CR0968,2025-09-07,instagram,short,543,2483,4954,5811,0,False
PO09504,CA084,CR0584,2025-09-07,instagram,reel,442,2260,4089,4244,0,False
PO09505,CA084,CR0882,2025-09-07,instagram,long_form,261,928,1351,1408,0,False
PO09506,CA084,CR0547,2025-09-07,instagram,reel,490,803,2019,2129,0,False
PO09507,CA084,CR0251,2025-09-07,instagram,reel,100,237,371,364,0,False
PO09508,CA084,CR1159,2025-09-07,instagram,reel,288,651,1615,1684,0,False
PO09509,CA084,CR0658,2025-09-07,instagram,reel,100,100,100,100,0,False
PO09510,CA084,CR0353,2025-09-07,instagram,reel,6440,40654,62006,61924,6050,False
PO09511,CA084,CR0367,2025-09-07,instagram,short,195,317,785,878,0,False
PO09512,CA084,CR0601,2025-09-07,instagram,reel,100,175,423,451,0,False
PO09513,CA084,CR0967,2025-09-07,instagram,reel,304,537,1106,1090,0,False
PO09514,CA084,CR0548,2025-09-07,instagram,reel,921,3127,4224,5119,0,False
PO09515,CA084,CR0940,2025-09-07,instagram,reel,100,290,516,553,0,False
PO09516,CA084,CR0146,2025-09-07,instagram,short,5987,15342,33199,40952,1500,False
PO09517,CA084,CR0470,2025-09-07,instagram,reel,753,2309,4122,4024,0,False
PO09518,CA084,CR0047,2025-09-07,instagram,carousel,100,362,1646,2137,0,True
PO09519,CA084,CR0246,2025-09-07,instagram,reel,14341,64921,104535,123983,15150,False
PO09520,CA084,CR0730,2025-09-07,instagram,carousel,213,715,1278,1437,0,False
PO09521,CA084,CR0351,2025-09-07,instagram,carousel,100,100,176,228,0,True
PO09522,CA084,CR0107,2025-09-07,instagram,reel,189,1175,1733,2031,0,False
PO09523,CA084,CR1060,2025-09-07,instagram,short,303,787,1958,2150,0,False
PO09524,CA084,CR1170,2025-09-07,instagram,long_form,865,2167,3198,3781,0,False
PO09525,CA084,CR1028,2025-09-07,instagram,reel,100,100,455,563,0,True
PO09526,CA084,CR1081,2025-09-07,instagram,reel,174,740,997,1072,0,False
PO09527,CA084,CR0854,2025-09-07,instagram,reel,935,1600,3418,3973,0,False
PO09528,CA084,CR1055,2025-09-07,instagram,long_form,787,2019,3671,3775,0,False
PO09529,CA084,CR0256,2025-09-07,instagram,reel,415,2765,12211,13849,1500,True
PO09530,CA084,CR1091,2025-09-07,instagram,carousel,100,110,166,188,0,False
PO09531,CA084,CR0476,2025-09-07,instagram,carousel,100,109,317,310,0,False
PO09532,CA084,CR1168,2025-09-07,instagram,long_form,573,1283,1792,2239,0,False
PO09533,CA084,CR0369,2025-09-07,instagram,reel,2249,5876,9309,10127,0,False
PO09534,CA084,CR0215,2025-09-07,instagram,short,181,312,628,702,0,False
PO09535,CA084,CR1088,2025-09-07,instagram,reel,100,172,310,353,0,False
PO09536,CA084,CR0161,2025-09-07,instagram,reel,4078,10688,24177,25603,1500,False
PO09537,CA084,CR0239,2025-09-07,instagram,reel,373,626,1701,1782,0,False
PO09538,CA084,CR0875,2025-09-07,instagram,reel,115,601,1126,1104,0,False
PO09539,CA084,CR0561,2025-09-07,instagram,reel,396,2294,3724,3688,0,False
PO09540,CA084,CR1131,2025-09-07,instagram,reel,100,103,224,223,0,False
PO09541,CA084,CR0924,2025-09-07,instagram,long_form,100,130,933,986,0,True
PO09542,CA084,CR0434,2025-09-07,instagram,short,34983,71899,156201,160531,15150,False
PO09543,CA084,CR0998,2025-09-07,instagram,short,6054,13260,27713,31791,1500,False
PO09544,CA084,CR0982,2025-09-07,instagram,short,100,158,1449,1706,0,True
PO09545,CA084,CR0711,2025-09-07,instagram,reel,203,744,1514,1827,0,False
PO09546,CA084,CR0321,2025-09-07,instagram,long_form,157,292,740,804,0,False
PO09547,CA084,CR0989,2025-09-07,instagram,reel,100,100,222,245,0,False
PO09548,CA084,CR0397,2025-09-07,instagram,reel,647,1610,3057,3387,0,False
PO09549,CA084,CR0740,2025-09-07,instagram,reel,3064,8377,10455,12175,1500,False
PO09550,CA084,CR0017,2025-09-07,instagram,long_form,128,260,489,522,0,False
PO09551,CA084,CR0657,2025-09-07,instagram,reel,645,2960,4935,5065,0,False
PO09552,CA084,CR0855,2025-09-07,instagram,long_form,897,2914,4444,4824,0,False
PO09553,CA084,CR0602,2025-09-07,instagram,reel,100,135,388,384,0,False
PO09554,CA084,CR0612,2025-09-07,instagram,reel,240,765,1691,2068,0,False
PO09555,CA084,CR0392,2025-09-07,instagram,reel,315,746,1559,1669,0,False
PO09556,CA084,CR0177,2025-09-07,instagram,carousel,272,513,953,1073,0,False
PO09557,CA084,CR1115,2025-09-07,instagram,reel,197,381,808,932,0,False
PO09558,CA084,CR0642,2025-09-07,instagram,carousel,16701,62798,141426,174146,15150,False
PO09559,CA084,CR0502,2025-09-07,instagram,short,415,1274,3064,3194,0,False
PO09560,CA084,CR0496,2025-09-07,instagram,reel,394,1075,2582,2728,0,False
PO09561,CA084,CR0482,2025-09-07,instagram,reel,100,207,445,461,0,False
PO09562,CA084,CR0425,2025-09-07,instagram,reel,337,777,1291,1547,0,False
PO09563,CA084,CR0296,2025-09-07,instagram,reel,434,1640,2824,2824,0,False
PO09564,CA084,CR0210,2025-09-07,instagram,reel,12458,44302,102326,101200,6050,False
PO09565,CA084,CR1076,2025-09-07,instagram,short,169,372,617,741,0,False
PO09566,CA084,CR0160,2025-09-07,instagram,reel,13081,30603,75262,76965,6050,False
PO09567,CA084,CR0335,2025-09-07,instagram,reel,241,339,861,909,0,False
PO09568,CA084,CR1132,2025-09-07,instagram,short,188,774,1294,1353,0,False
PO09569,CA084,CR0771,2025-09-07,instagram,long_form,100,237,410,429,0,False
PO09570,CA084,CR0521,2025-09-07,instagram,short,3686,6936,13694,16625,1500,False
PO09571,CA084,CR0766,2025-09-07,instagram,short,100,100,212,227,0,False
PO09572,CA084,CR0791,2025-09-07,instagram,reel,301,527,1295,1462,0,False
PO09573,CA084,CR0225,2025-09-07,instagram,reel,696,1972,3040,3120,0,False
PO09574,CA084,CR0596,2025-09-07,instagram,reel,239,873,1176,1280,0,False
PO09575,CA084,CR0385,2025-09-07,instagram,reel,1174,5149,12216,12798,1500,False
PO09576,CA084,CR0033,2025-09-07,instagram,reel,100,126,319,349,0,False
PO09577,CA084,CR1147,2025-09-07,instagram,reel,389,933,1835,1858,0,False
PO09578,CA084,CR0477,2025-09-07,instagram,reel,719,1223,2687,3210,0,False
PO09579,CA085,CR0378,2025-09-10,youtube,carousel,991,2104,3409,4147,0,False
PO09580,CA085,CR0187,2025-09-10,youtube,reel,9938,16387,35669,40295,1300,False
PO09581,CA085,CR0247,2025-09-10,youtube,short,151,600,3614,4301,0,True
PO09582,CA085,CR0081,2025-09-10,youtube,reel,366,1940,3144,3584,0,False
PO09583,CA085,CR0407,2025-09-10,youtube,reel,100,192,1627,1983,0,True
PO09584,CA085,CR0286,2025-09-10,youtube,reel,13202,39757,54457,62271,1300,False
PO09585,CA085,CR0634,2025-09-10,youtube,short,259,741,1167,1358,0,False
PO09586,CA085,CR1189,2025-09-10,youtube,short,5691,15485,23395,23761,300,False
PO09587,CA085,CR0830,2025-09-10,youtube,short,416,1028,1518,1541,0,False
PO09588,CA085,CR0382,2025-09-10,youtube,short,1290,3355,5823,6507,0,False
PO09589,CA085,CR1162,2025-09-10,youtube,short,428,1618,3839,3996,0,False
PO09590,CA085,CR1001,2025-09-10,youtube,long_form,475,902,2233,2463,0,False
PO09591,CA085,CR0668,2025-09-10,youtube,long_form,375,718,1250,1525,0,False
PO09592,CA085,CR0669,2025-09-10,youtube,short,8674,19101,34646,33986,300,False
PO09593,CA085,CR0703,2025-09-10,youtube,short,1193,3718,5549,6257,0,False
PO09594,CA085,CR0395,2025-09-10,youtube,carousel,377,1919,4407,4342,0,False
PO09595,CA085,CR1098,2025-09-10,youtube,long_form,9780,73323,104663,114553,3200,False
PO09596,CA085,CR0223,2025-09-10,youtube,short,222,780,3731,4651,0,True
PO09597,CA085,CR0531,2025-09-10,youtube,short,383,1229,1639,1799,0,False
PO09598,CA085,CR0263,2025-09-10,youtube,long_form,100,150,591,777,0,True
PO09599,CA085,CR0113,2025-09-10,youtube,long_form,7223,17941,26250,29565,300,False
PO09600,CA085,CR0587,2025-09-10,youtube,reel,232,1633,2252,2738,0,False
PO09601,CA085,CR0200,2025-09-10,youtube,long_form,1641,4275,6102,7177,0,False
PO09602,CA085,CR0859,2025-09-10,youtube,short,770,3598,4854,5367,0,False
PO09603,CA085,CR1094,2025-09-10,youtube,short,3557,12950,17742,20902,300,False
PO09604,CA085,CR0342,2025-09-10,youtube,reel,1517,4020,4740,5835,0,False
PO09605,CA085,CR0827,2025-09-10,youtube,long_form,1458,4338,7074,8348,0,False
PO09606,CA085,CR0209,2025-09-10,youtube,short,257,891,1592,1742,0,False
PO09607,CA085,CR0159,2025-09-10,youtube,short,114,405,2658,3485,0,True
PO09608,CA085,CR0688,2025-09-10,youtube,carousel,2367,9208,12255,14084,300,False
PO09609,CA085,CR0042,2025-09-10,youtube,short,435,716,1700,1848,0,False
PO09610,CA085,CR0870,2025-09-10,youtube,short,3227,10865,15411,18389,300,False
PO09611,CA085,CR0478,2025-09-10,youtube,short,482,3183,14792,17891,300,True
PO09612,CA085,CR0859,2025-09-10,youtube,short,383,770,1412,1419,0,False
PO09613,CA085,CR0271,2025-09-10,youtube,short,4223,13048,20277,21467,300,False
PO09614,CA085,CR0025,2025-09-10,youtube,long_form,448,1152,2282,2502,0,False
PO09615,CA085,CR0164,2025-09-10,youtube,long_form,1246,3969,5688,5863,0,False
PO09616,CA085,CR0283,2025-09-10,youtube,short,1042,6663,8058,9759,300,False
PO09617,CA085,CR0849,2025-09-10,youtube,long_form,2324,7442,12330,12094,300,False
PO09618,CA085,CR0346,2025-09-10,youtube,long_form,5110,11799,29322,29084,300,False
PO09619,CA085,CR0773,2025-09-10,youtube,short,157306,363692,483435,563629,11250,False
PO09620,CA085,CR0675,2025-09-10,youtube,long_form,181,756,1724,1678,0,False
PO09621,CA085,CR0087,2025-09-10,youtube,short,58952,424793,657670,733678,11250,False
PO09622,CA085,CR1128,2025-09-10,youtube,short,911,1649,3268,3514,0,False
PO09623,CA085,CR0421,2025-09-10,youtube,reel,1792,5808,9407,11529,300,False
PO09624,CA085,CR1183,2025-09-10,youtube,long_form,372,1013,1377,1628,0,False
PO09625,CA085,CR0162,2025-09-10,youtube,short,751,1773,2978,2969,0,False
PO09626,CA085,CR0808,2025-09-10,youtube,short,318,1226,2142,2347,0,False
PO09627,CA085,CR0985,2025-09-10,youtube,reel,100,391,3051,3326,0,True
PO09628,CA085,CR0770,2025-09-10,youtube,short,655,2437,7063,6915,0,False
PO09629,CA085,CR0096,2025-09-10,youtube,reel,234,872,5146,5440,0,True
PO09630,CA085,CR0344,2025-09-10,youtube,carousel,100,100,207,245,0,False
PO09631,CA085,CR0775,2025-09-10,youtube,short,293,538,1178,1207,0,False
PO09632,CA085,CR0123,2025-09-10,youtube,reel,2809,8688,11261,12577,300,False
PO09633,CA085,CR0125,2025-09-10,youtube,short,3115,10106,14478,14467,300,False
PO09634,CA085,CR0376,2025-09-10,youtube,carousel,226,944,1624,1677,0,False
PO09635,CA085,CR0734,2025-09-10,youtube,long_form,271,903,2003,2044,0,False
PO09636,CA085,CR0328,2025-09-10,youtube,long_form,100,492,2231,2552,0,True
PO09637,CA085,CR0295,2025-09-10,youtube,short,9253,25359,34340,37209,1300,False
PO09638,CA085,CR0883,2025-09-10,youtube,carousel,15603,23158,47068,58021,1300,False
PO09639,CA085,CR1038,2025-09-10,youtube,reel,125,732,1309,1387,0,False
PO09640,CA085,CR1186,2025-09-10,youtube,short,259,1248,2469,3076,0,False
PO09641,CA085,CR0617,2025-09-10,youtube,short,322,546,1342,1443,0,False
PO09642,CA085,CR0586,2025-09-10,youtube,short,2781,6545,11913,13403,300,False
PO09643,CA085,CR0281,2025-09-10,youtube,short,100,412,536,661,0,False
PO09644,CA085,CR0257,2025-09-10,youtube,short,506,914,1937,2048,0,False
PO09645,CA085,CR0108,2025-09-10,youtube,short,100,305,1270,1589,0,True
PO09646,CA085,CR0257,2025-09-10,youtube,long_form,127,228,462,511,0,False
PO09647,CA085,CR1198,2025-09-10,youtube,short,138,647,890,937,0,False
PO09648,CA085,CR0925,2025-09-10,youtube,short,633,1881,2385,2719,0,False
PO09649,CA085,CR0922,2025-09-10,youtube,reel,5429,7533,19980,21369,300,False
PO09650,CA085,CR1087,2025-09-10,youtube,reel,598,1156,2465,2613,0,False
PO09651,CA085,CR0524,2025-09-10,youtube,short,428,1158,1684,2052,0,False
PO09652,CA085,CR0887,2025-09-10,youtube,reel,7900,42832,64337,66809,1300,False
PO09653,CA085,CR0142,2025-09-10,youtube,short,547,2443,3504,3818,0,False
PO09654,CA085,CR1001,2025-09-10,youtube,short,313,1047,2300,2319,0,False
PO09655,CA085,CR1067,2025-09-10,youtube,reel,39839,161498,239798,271567,3200,False
PO09656,CA085,CR0723,2025-09-10,youtube,short,1108,1598,4099,4038,0,False
PO09657,CA085,CR0358,2025-09-10,youtube,short,985,7662,10808,11089,300,False
PO09658,CA085,CR0030,2025-09-10,youtube,long_form,760,1519,3339,3954,0,False
PO09659,CA085,CR0929,2025-09-10,youtube,long_form,6878,11204,27688,27350,300,False
PO09660,CA085,CR0233,2025-09-10,youtube,long_form,1038,2255,5840,5755,0,False
PO09661,CA085,CR1169,2025-09-10,youtube,short,211,1155,1589,1765,0,False
PO09662,CA085,CR0037,2025-09-10,youtube,short,827,2011,3922,3847,0,False
PO09663,CA085,CR1126,2025-09-10,youtube,short,235,787,1223,1455,0,False
PO09664,CA085,CR0098,2025-09-10,youtube,short,192,820,1137,1216,0,False
PO09665,CA085,CR1026,2025-09-10,youtube,short,285,841,1298,1274,0,False
PO09666,CA085,CR1023,2025-09-10,youtube,reel,436,1963,14666,16906,300,True
PO09667,CA085,CR0409,2025-09-10,youtube,long_form,4407,14985,36753,35851,1300,False
PO09668,CA085,CR0197,2025-09-10,youtube,short,413,1045,1528,1705,0,False
PO09669,CA085,CR0308,2025-09-10,youtube,short,6704,43564,66784,82468,1300,False
PO09670,CA085,CR0781,2025-09-10,youtube,short,188,1190,6799,8487,0,True
PO09671,CA085,CR1200,2025-09-10,youtube,short,2350,5788,7972,8431,0,False
PO09672,CA085,CR1009,2025-09-10,youtube,reel,830,1604,3899,3886,0,False
PO09673,CA085,CR1086,2025-09-10,youtube,long_form,431,1268,1909,1900,0,False
PO09674,CA085,CR0811,2025-09-10,youtube,reel,1742,5348,10803,11770,300,False
PO09675,CA085,CR0258,2025-09-10,youtube,long_form,1291,2645,4439,5151,0,False
PO09676,CA085,CR0926,2025-09-10,youtube,short,408,942,1892,2206,0,False
PO09677,CA085,CR0742,2025-09-10,youtube,reel,241,1033,4580,5295,0,True
PO09678,CA085,CR0390,2025-09-10,youtube,short,7440,17220,27840,27132,300,False
PO09679,CA085,CR1173,2025-09-10,youtube,short,649,1114,2489,2649,0,False
PO09680,CA085,CR0270,2025-09-10,youtube,long_form,674,2383,3846,4271,0,False
PO09681,CA085,CR0866,2025-09-10,youtube,short,273,941,2547,2532,0,False
PO09682,CA085,CR0954,2025-09-10,youtube,short,127,290,529,562,0,False
PO09683,CA085,CR1025,2025-09-10,youtube,reel,202,660,1123,1140,0,False
PO09684,CA085,CR0817,2025-09-10,youtube,short,789,2132,3051,3097,0,False
PO09685,CA085,CR0485,2025-09-10,youtube,short,424,1340,3032,3031,0,False
PO09686,CA085,CR0419,2025-09-10,youtube,long_form,1083,2188,3864,3968,0,False
PO09687,CA085,CR0580,2025-09-10,youtube,reel,422,1466,3162,3175,0,False
PO09688,CA085,CR0232,2025-09-10,youtube,reel,18065,42974,65535,69783,1300,False
PO09689,CA085,CR0541,2025-09-10,youtube,short,2496,5490,11300,11013,300,False
PO09690,CA085,CR0298,2025-09-10,youtube,reel,8722,18674,44583,49139,1300,False
PO09691,CA085,CR0920,2025-09-10,youtube,short,1566,2448,5018,5710,0,False
PO09692,CA085,CR0566,2025-09-10,youtube,short,372,1819,2644,3147,0,False
PO09693,CA085,CR0375,2025-09-10,youtube,short,116,856,1214,1457,0,False
PO09694,CA085,CR1139,2025-09-10,youtube,long_form,16840,42972,65713,75826,1300,False
PO09695,CA085,CR0183,2025-09-10,youtube,short,220,1349,5787,6787,0,True
PO09696,CA085,CR0581,2025-09-10,youtube,short,15309,37114,85750,90368,3200,False
PO09697,CA085,CR0149,2025-09-10,youtube,carousel,1249,4519,8432,9311,300,False
PO09698,CA085,CR0955,2025-09-10,youtube,long_form,1043,4422,12098,12123,300,False
PO09699,CA085,CR1163,2025-09-10,youtube,long_form,903,1967,2971,3277,0,False
PO09700,CA085,CR0923,2025-09-10,youtube,short,874,3764,6882,6825,0,False
PO09701,CA085,CR1174,2025-09-10,youtube,long_form,4499,12837,19183,19324,300,False
PO09702,CA085,CR0366,2025-09-10,youtube,short,9065,21401,44359,49079,1300,False
PO09703,CA085,CR1137,2025-09-10,youtube,long_form,198,424,700,787,0,False
PO09704,CA085,CR0833,2025-09-10,youtube,long_form,56787,302354,368472,449696,11250,False
PO09705,CA085,CR0635,2025-09-10,youtube,short,2426,11402,19871,24274,300,False
PO09706,CA085,CR0439,2025-09-10,youtube,carousel,1342,2059,4711,4822,0,False
PO09707,CA085,CR0114,2025-09-10,youtube,short,195,1412,2013,2031,0,False
PO09708,CA085,CR0480,2025-09-10,youtube,long_form,573,4978,23980,27692,300,True
PO09709,CA085,CR0809,2025-09-10,youtube,reel,5415,12190,16310,19631,300,False
PO09710,CA085,CR0411,2025-09-10,youtube,short,374,1397,1991,2190,0,False
PO09711,CA085,CR0954,2025-09-10,youtube,reel,1214,5220,7997,8953,300,False
